Fiscal Year,County,Region,Confirmed Victims,Victims
2020,Hutchinson,1-Lubbock,Not Confirmed,205
2020,Hutchinson,1-Lubbock,Confirmed Victim,81
2020,King,1-Lubbock,Not Confirmed,1
2020,Lamb,1-Lubbock,Not Confirmed,111
2020,Lamb,1-Lubbock,Confirmed Victim,49
2020,Lipscomb,1-Lubbock,Not Confirmed,20
2020,Lipscomb,1-Lubbock,Confirmed Victim,4
2020,Lubbock,1-Lubbock,Not Confirmed,2680
2020,Lubbock,1-Lubbock,Confirmed Victim,962
2020,Lynn,1-Lubbock,Not Confirmed,43
2020,Lynn,1-Lubbock,Confirmed Victim,5
2020,Moore,1-Lubbock,Not Confirmed,192
2020,Moore,1-Lubbock,Confirmed Victim,53
2020,Motley,1-Lubbock,Not Confirmed,8
2020,Ochiltree,1-Lubbock,Not Confirmed,50
2020,Ochiltree,1-Lubbock,Confirmed Victim,29
2020,Oldham,1-Lubbock,Not Confirmed,8
2020,Oldham,1-Lubbock,Confirmed Victim,3
2020,Parmer,1-Lubbock,Not Confirmed,42
2020,Parmer,1-Lubbock,Confirmed Victim,25
2020,Potter,1-Lubbock,Not Confirmed,1714
2020,Potter,1-Lubbock,Confirmed Victim,678
2020,Randall,1-Lubbock,Not Confirmed,1053
2020,Randall,1-Lubbock,Confirmed Victim,396
2020,Sherman,1-Lubbock,Not Confirmed,9
2020,Sherman,1-Lubbock,Confirmed Victim,11
2020,Swisher,1-Lubbock,Not Confirmed,60
2020,Swisher,1-Lubbock,Confirmed Victim,15
2020,Terry,1-Lubbock,Not Confirmed,122
2020,Terry,1-Lubbock,Confirmed Victim,56
2020,Wheeler,1-Lubbock,Not Confirmed,39
2020,Wheeler,1-Lubbock,Confirmed Victim,10
2020,Yoakum,1-Lubbock,Not Confirmed,42
2020,Yoakum,1-Lubbock,Confirmed Victim,10
2020,Archer,2-Abilene,Not Confirmed,59
2020,Archer,2-Abilene,Confirmed Victim,17
2020,Baylor,2-Abilene,Not Confirmed,47
2020,Baylor,2-Abilene,Confirmed Victim,20
2020,Brown,2-Abilene,Not Confirmed,336
2020,Brown,2-Abilene,Confirmed Victim,293
2020,Callahan,2-Abilene,Not Confirmed,129
2020,Callahan,2-Abilene,Confirmed Victim,45
2020,Clay,2-Abilene,Not Confirmed,64
2020,Clay,2-Abilene,Confirmed Victim,25
2020,Coleman,2-Abilene,Not Confirmed,84
2020,Coleman,2-Abilene,Confirmed Victim,54
2020,Comanche,2-Abilene,Not Confirmed,133
2020,Comanche,2-Abilene,Confirmed Victim,30
2020,Cottle,2-Abilene,Not Confirmed,14
2020,Cottle,2-Abilene,Confirmed Victim,3
2020,Eastland,2-Abilene,Not Confirmed,146
2020,Eastland,2-Abilene,Confirmed Victim,56
2020,Fisher,2-Abilene,Not Confirmed,21
2020,Fisher,2-Abilene,Confirmed Victim,23
2020,Foard,2-Abilene,Not Confirmed,11
2020,Foard,2-Abilene,Confirmed Victim,3
2020,Hardeman,2-Abilene,Not Confirmed,30
2020,Hardeman,2-Abilene,Confirmed Victim,9
2020,Haskell,2-Abilene,Not Confirmed,38
2020,Haskell,2-Abilene,Confirmed Victim,16
2020,Jack,2-Abilene,Not Confirmed,77
2020,Jack,2-Abilene,Confirmed Victim,36
2020,Jones,2-Abilene,Not Confirmed,145
2020,Jones,2-Abilene,Confirmed Victim,63
2020,Kent,2-Abilene,Not Confirmed,4
2020,Knox,2-Abilene,Not Confirmed,30
2020,Knox,2-Abilene,Confirmed Victim,12
2020,Mitchell,2-Abilene,Not Confirmed,92
2020,Mitchell,2-Abilene,Confirmed Victim,64
2020,Montague,2-Abilene,Not Confirmed,143
2020,Montague,2-Abilene,Confirmed Victim,115
2020,Nolan,2-Abilene,Not Confirmed,213
2020,Nolan,2-Abilene,Confirmed Victim,107
2020,Runnels,2-Abilene,Not Confirmed,100
2020,Runnels,2-Abilene,Confirmed Victim,34
2020,Scurry,2-Abilene,Not Confirmed,154
2020,Scurry,2-Abilene,Confirmed Victim,77
2020,Shackelford,2-Abilene,Not Confirmed,23
2020,Shackelford,2-Abilene,Confirmed Victim,3
2020,Stephens,2-Abilene,Not Confirmed,79
2020,Stephens,2-Abilene,Confirmed Victim,27
2020,Stonewall,2-Abilene,Not Confirmed,8
2020,Stonewall,2-Abilene,Confirmed Victim,8
2020,Taylor,2-Abilene,Not Confirmed,1683
2020,Taylor,2-Abilene,Confirmed Victim,943
2020,Throckmorton,2-Abilene,Not Confirmed,12
2020,Throckmorton,2-Abilene,Confirmed Victim,8
2020,Wichita,2-Abilene,Not Confirmed,1598
2020,Wichita,2-Abilene,Confirmed Victim,526
2020,Wilbarger,2-Abilene,Not Confirmed,164
2020,Wilbarger,2-Abilene,Confirmed Victim,53
2020,Young,2-Abilene,Not Confirmed,162
2020,Young,2-Abilene,Confirmed Victim,62
2020,Collin,3-Arlington,Not Confirmed,3618
2020,Collin,3-Arlington,Confirmed Victim,1149
2020,Cooke,3-Arlington,Not Confirmed,350
2020,Cooke,3-Arlington,Confirmed Victim,210
2020,Dallas,3-Arlington,Not Confirmed,14307
2020,Dallas,3-Arlington,Confirmed Victim,7145
2020,Denton,3-Arlington,Not Confirmed,3567
2020,Denton,3-Arlington,Confirmed Victim,1568
2020,Ellis,3-Arlington,Not Confirmed,899
2020,Ellis,3-Arlington,Confirmed Victim,336
2020,Erath,3-Arlington,Not Confirmed,208
2020,Erath,3-Arlington,Confirmed Victim,179
2020,Fannin,3-Arlington,Not Confirmed,315
2020,Fannin,3-Arlington,Confirmed Victim,117
2020,Grayson,3-Arlington,Not Confirmed,1259
2020,Grayson,3-Arlington,Confirmed Victim,464
2020,Hood,3-Arlington,Not Confirmed,508
2020,Hood,3-Arlington,Confirmed Victim,211
2020,Hunt,3-Arlington,Not Confirmed,719
2020,Hunt,3-Arlington,Confirmed Victim,316
2020,Johnson,3-Arlington,Not Confirmed,1254
2020,Johnson,3-Arlington,Confirmed Victim,535
2020,Kaufman,3-Arlington,Not Confirmed,878
2020,Kaufman,3-Arlington,Confirmed Victim,378
2020,Navarro,3-Arlington,Not Confirmed,399
2020,Navarro,3-Arlington,Confirmed Victim,135
2020,Palo Pinto,3-Arlington,Not Confirmed,314
2020,Palo Pinto,3-Arlington,Confirmed Victim,201
2020,Parker,3-Arlington,Not Confirmed,767
2020,Parker,3-Arlington,Confirmed Victim,464
2020,Rockwall,3-Arlington,Not Confirmed,442
2020,Rockwall,3-Arlington,Confirmed Victim,220
2020,Somervell,3-Arlington,Not Confirmed,64
2020,Somervell,3-Arlington,Confirmed Victim,29
2020,Tarrant,3-Arlington,Not Confirmed,13053
2020,Tarrant,3-Arlington,Confirmed Victim,6203
2020,Wise,3-Arlington,Not Confirmed,487
2020,Wise,3-Arlington,Confirmed Victim,217
2020,Anderson,4-Tyler,Not Confirmed,358
2020,Anderson,4-Tyler,Confirmed Victim,183
2020,Bowie,4-Tyler,Not Confirmed,723
2020,Bowie,4-Tyler,Confirmed Victim,233
2020,Camp,4-Tyler,Not Confirmed,88
2020,Camp,4-Tyler,Confirmed Victim,39
2020,Cass,4-Tyler,Not Confirmed,257
2020,Cass,4-Tyler,Confirmed Victim,106
2020,Cherokee,4-Tyler,Not Confirmed,508
2020,Cherokee,4-Tyler,Confirmed Victim,244
2020,Delta,4-Tyler,Not Confirmed,39
2020,Delta,4-Tyler,Confirmed Victim,16
2020,Franklin,4-Tyler,Not Confirmed,69
2020,Franklin,4-Tyler,Confirmed Victim,35
2020,Gregg,4-Tyler,Not Confirmed,991
2020,Gregg,4-Tyler,Confirmed Victim,484
2020,Harrison,4-Tyler,Not Confirmed,415
2020,Harrison,4-Tyler,Confirmed Victim,199
2020,Henderson,4-Tyler,Not Confirmed,576
2020,Henderson,4-Tyler,Confirmed Victim,310
2020,Hopkins,4-Tyler,Not Confirmed,273
2020,Hopkins,4-Tyler,Confirmed Victim,102
2020,Lamar,4-Tyler,Not Confirmed,471
2020,Lamar,4-Tyler,Confirmed Victim,217
2020,Marion,4-Tyler,Not Confirmed,81
2020,Marion,4-Tyler,Confirmed Victim,46
2020,Morris,4-Tyler,Not Confirmed,118
2020,Morris,4-Tyler,Confirmed Victim,47
2020,Panola,4-Tyler,Not Confirmed,142
2020,Panola,4-Tyler,Confirmed Victim,70
2020,Rains,4-Tyler,Not Confirmed,67
2020,Rains,4-Tyler,Confirmed Victim,27
2020,Red River,4-Tyler,Not Confirmed,99
2020,Red River,4-Tyler,Confirmed Victim,62
2020,Rusk,4-Tyler,Not Confirmed,346
2020,Rusk,4-Tyler,Confirmed Victim,177
2020,Smith,4-Tyler,Not Confirmed,1429
2020,Smith,4-Tyler,Confirmed Victim,634
2020,Titus,4-Tyler,Not Confirmed,207
2020,Titus,4-Tyler,Confirmed Victim,90
2020,Upshur,4-Tyler,Not Confirmed,236
2020,Upshur,4-Tyler,Confirmed Victim,124
2020,Van Zandt,4-Tyler,Not Confirmed,355
2020,Van Zandt,4-Tyler,Confirmed Victim,235
2020,Wood,4-Tyler,Not Confirmed,256
2020,Wood,4-Tyler,Confirmed Victim,119
2020,Angelina,5-Beaumont,Not Confirmed,783
2020,Angelina,5-Beaumont,Confirmed Victim,291
2020,Hardin,5-Beaumont,Not Confirmed,354
2020,Hardin,5-Beaumont,Confirmed Victim,145
2020,Houston,5-Beaumont,Not Confirmed,126
2020,Houston,5-Beaumont,Confirmed Victim,63
2020,Jasper,5-Beaumont,Not Confirmed,205
2020,Jasper,5-Beaumont,Confirmed Victim,75
2020,Jefferson,5-Beaumont,Not Confirmed,1582
2020,Jefferson,5-Beaumont,Confirmed Victim,729
2020,Nacogdoches,5-Beaumont,Not Confirmed,435
2020,Nacogdoches,5-Beaumont,Confirmed Victim,182
2020,Newton,5-Beaumont,Not Confirmed,81
2020,Newton,5-Beaumont,Confirmed Victim,15
2020,Orange,5-Beaumont,Not Confirmed,765
2020,Orange,5-Beaumont,Confirmed Victim,281
2020,Polk,5-Beaumont,Not Confirmed,449
2020,Polk,5-Beaumont,Confirmed Victim,123
2020,Sabine,5-Beaumont,Not Confirmed,56
2020,Sabine,5-Beaumont,Confirmed Victim,14
2020,San Augustine,5-Beaumont,Not Confirmed,77
2020,San Augustine,5-Beaumont,Confirmed Victim,23
2020,San Jacinto,5-Beaumont,Not Confirmed,279
2020,San Jacinto,5-Beaumont,Confirmed Victim,76
2020,Shelby,5-Beaumont,Not Confirmed,186
2020,Shelby,5-Beaumont,Confirmed Victim,63
2020,Trinity,5-Beaumont,Not Confirmed,128
2020,Trinity,5-Beaumont,Confirmed Victim,55
2020,Tyler,5-Beaumont,Not Confirmed,141
2020,Tyler,5-Beaumont,Confirmed Victim,47
2020,Austin,6-Houston,Not Confirmed,159
2020,Austin,6-Houston,Confirmed Victim,47
2020,Brazoria,6-Houston,Not Confirmed,1762
2020,Brazoria,6-Houston,Confirmed Victim,634
2020,Chambers,6-Houston,Not Confirmed,210
2020,Chambers,6-Houston,Confirmed Victim,56
2020,Colorado,6-Houston,Not Confirmed,107
2020,Colorado,6-Houston,Confirmed Victim,28
2020,Fort Bend,6-Houston,Not Confirmed,2817
2020,Fort Bend,6-Houston,Confirmed Victim,498
2020,Galveston,6-Houston,Not Confirmed,2020
2020,Galveston,6-Houston,Confirmed Victim,639
2020,Harris,6-Houston,Not Confirmed,31529
2020,Harris,6-Houston,Confirmed Victim,6882
2020,Liberty,6-Houston,Not Confirmed,615
2020,Liberty,6-Houston,Confirmed Victim,187
2020,Matagorda,6-Houston,Not Confirmed,280
2020,Matagorda,6-Houston,Confirmed Victim,142
2020,Montgomery,6-Houston,Not Confirmed,3293
2020,Montgomery,6-Houston,Confirmed Victim,826
2020,Walker,6-Houston,Not Confirmed,382
2020,Walker,6-Houston,Confirmed Victim,58
2020,Waller,6-Houston,Not Confirmed,215
2020,Waller,6-Houston,Confirmed Victim,55
2020,Wharton,6-Houston,Not Confirmed,288
2020,Wharton,6-Houston,Confirmed Victim,116
2020,Bastrop,7-Austin,Not Confirmed,745
2020,Bastrop,7-Austin,Confirmed Victim,281
2020,Bell,7-Austin,Not Confirmed,3239
2020,Bell,7-Austin,Confirmed Victim,1738
2020,Blanco,7-Austin,Not Confirmed,40
2020,Blanco,7-Austin,Confirmed Victim,18
2020,Bosque,7-Austin,Not Confirmed,161
2020,Bosque,7-Austin,Confirmed Victim,74
2020,Brazos,7-Austin,Not Confirmed,1009
2020,Brazos,7-Austin,Confirmed Victim,480
2020,Burleson,7-Austin,Not Confirmed,109
2020,Burleson,7-Austin,Confirmed Victim,53
2020,Burnet,7-Austin,Not Confirmed,352
2020,Burnet,7-Austin,Confirmed Victim,159
2020,Caldwell,7-Austin,Not Confirmed,463
2020,Caldwell,7-Austin,Confirmed Victim,164
2020,Coryell,7-Austin,Not Confirmed,763
2020,Coryell,7-Austin,Confirmed Victim,422
2020,Falls,7-Austin,Not Confirmed,134
2020,Falls,7-Austin,Confirmed Victim,98
2020,Fayette,7-Austin,Not Confirmed,147
2020,Fayette,7-Austin,Confirmed Victim,47
2020,Freestone,7-Austin,Not Confirmed,114
2020,Freestone,7-Austin,Confirmed Victim,43
2020,Grimes,7-Austin,Not Confirmed,205
2020,Grimes,7-Austin,Confirmed Victim,42
2020,Hamilton,7-Austin,Not Confirmed,67
2020,Hamilton,7-Austin,Confirmed Victim,41
2020,Hays,7-Austin,Not Confirmed,1116
2020,Hays,7-Austin,Confirmed Victim,460
2020,Hill,7-Austin,Not Confirmed,285
2020,Hill,7-Austin,Confirmed Victim,150
2020,Lampasas,7-Austin,Not Confirmed,163
2020,Lampasas,7-Austin,Confirmed Victim,96
2020,Lee,7-Austin,Not Confirmed,119
2020,Lee,7-Austin,Confirmed Victim,38
2020,Leon,7-Austin,Not Confirmed,71
2020,Leon,7-Austin,Confirmed Victim,20
2020,Limestone,7-Austin,Not Confirmed,170
2020,Limestone,7-Austin,Confirmed Victim,78
2020,Llano,7-Austin,Not Confirmed,187
2020,Llano,7-Austin,Confirmed Victim,105
2020,Madison,7-Austin,Not Confirmed,67
2020,Madison,7-Austin,Confirmed Victim,16
2020,McLennan,7-Austin,Not Confirmed,2376
2020,McLennan,7-Austin,Confirmed Victim,1197
2020,Milam,7-Austin,Not Confirmed,193
2020,Milam,7-Austin,Confirmed Victim,73
2020,Mills,7-Austin,Not Confirmed,26
2020,Mills,7-Austin,Confirmed Victim,13
2020,Robertson,7-Austin,Not Confirmed,146
2020,Robertson,7-Austin,Confirmed Victim,52
2020,San Saba,7-Austin,Not Confirmed,25
2020,San Saba,7-Austin,Confirmed Victim,25
2020,Travis,7-Austin,Not Confirmed,5821
2020,Travis,7-Austin,Confirmed Victim,2391
2020,Washington,7-Austin,Not Confirmed,156
2020,Washington,7-Austin,Confirmed Victim,61
2020,Williamson,7-Austin,Not Confirmed,2731
2020,Williamson,7-Austin,Confirmed Victim,690
2020,Atascosa,8-San Antonio,Not Confirmed,541
2020,Atascosa,8-San Antonio,Confirmed Victim,240
2020,Bandera,8-San Antonio,Not Confirmed,176
2020,Bandera,8-San Antonio,Confirmed Victim,48
2020,Bexar,8-San Antonio,Not Confirmed,14373
2020,Bexar,8-San Antonio,Confirmed Victim,5499
2020,Calhoun,8-San Antonio,Not Confirmed,101
2020,Calhoun,8-San Antonio,Confirmed Victim,55
2020,Comal,8-San Antonio,Not Confirmed,923
2020,Comal,8-San Antonio,Confirmed Victim,357
2020,DeWitt,8-San Antonio,Not Confirmed,159
2020,DeWitt,8-San Antonio,Confirmed Victim,31
2020,Dimmit,8-San Antonio,Not Confirmed,124
2020,Dimmit,8-San Antonio,Confirmed Victim,41
2020,Edwards,8-San Antonio,Not Confirmed,10
2020,Edwards,8-San Antonio,Confirmed Victim,1
2020,Frio,8-San Antonio,Not Confirmed,191
2020,Frio,8-San Antonio,Confirmed Victim,82
2020,Gillespie,8-San Antonio,Not Confirmed,104
2020,Gillespie,8-San Antonio,Confirmed Victim,53
2020,Goliad,8-San Antonio,Not Confirmed,40
2020,Goliad,8-San Antonio,Confirmed Victim,19
2020,Gonzales,8-San Antonio,Not Confirmed,189
2020,Gonzales,8-San Antonio,Confirmed Victim,46
2020,Guadalupe,8-San Antonio,Not Confirmed,1200
2020,Guadalupe,8-San Antonio,Confirmed Victim,303
2020,Jackson,8-San Antonio,Not Confirmed,68
2020,Jackson,8-San Antonio,Confirmed Victim,28
2020,Karnes,8-San Antonio,Not Confirmed,102
2020,Karnes,8-San Antonio,Confirmed Victim,48
2020,Kendall,8-San Antonio,Not Confirmed,179
2020,Kendall,8-San Antonio,Confirmed Victim,53
2020,Kerr,8-San Antonio,Not Confirmed,317
2020,Kerr,8-San Antonio,Confirmed Victim,149
2020,Kinney,8-San Antonio,Not Confirmed,18
2020,Kinney,8-San Antonio,Confirmed Victim,13
2020,La Salle,8-San Antonio,Not Confirmed,72
2020,La Salle,8-San Antonio,Confirmed Victim,33
2020,Lavaca,8-San Antonio,Not Confirmed,120
2020,Lavaca,8-San Antonio,Confirmed Victim,47
2020,Maverick,8-San Antonio,Not Confirmed,222
2020,Maverick,8-San Antonio,Confirmed Victim,64
2020,Medina,8-San Antonio,Not Confirmed,387
2020,Medina,8-San Antonio,Confirmed Victim,145
2020,Real,8-San Antonio,Not Confirmed,33
2020,Real,8-San Antonio,Confirmed Victim,6
2020,Uvalde,8-San Antonio,Not Confirmed,279
2020,Uvalde,8-San Antonio,Confirmed Victim,100
2020,Val Verde,8-San Antonio,Not Confirmed,251
2020,Val Verde,8-San Antonio,Confirmed Victim,118
2020,Victoria,8-San Antonio,Not Confirmed,513
2020,Victoria,8-San Antonio,Confirmed Victim,263
2020,Wilson,8-San Antonio,Not Confirmed,214
2020,Wilson,8-San Antonio,Confirmed Victim,73
2020,Zavala,8-San Antonio,Not Confirmed,136
2020,Zavala,8-San Antonio,Confirmed Victim,48
2020,Andrews,9-Midland,Not Confirmed,154
2020,Andrews,9-Midland,Confirmed Victim,66
2020,Borden,9-Midland,Not Confirmed,6
2020,Coke,9-Midland,Not Confirmed,38
2020,Coke,9-Midland,Confirmed Victim,3
2020,Concho,9-Midland,Not Confirmed,18
2020,Concho,9-Midland,Confirmed Victim,12
2020,Crane,9-Midland,Not Confirmed,26
2020,Crane,9-Midland,Confirmed Victim,8
2020,Crockett,9-Midland,Not Confirmed,30
2020,Crockett,9-Midland,Confirmed Victim,9
2020,Dawson,9-Midland,Not Confirmed,92
2020,Dawson,9-Midland,Confirmed Victim,55
2020,Ector,9-Midland,Not Confirmed,1359
2020,Ector,9-Midland,Confirmed Victim,373
2020,Gaines,9-Midland,Not Confirmed,112
2020,Gaines,9-Midland,Confirmed Victim,32
2020,Glasscock,9-Midland,Not Confirmed,3
2020,Glasscock,9-Midland,Confirmed Victim,2
2020,Howard,9-Midland,Not Confirmed,323
2020,Howard,9-Midland,Confirmed Victim,151
2020,Irion,9-Midland,Not Confirmed,8
2020,Irion,9-Midland,Confirmed Victim,8
2020,Kimble,9-Midland,Not Confirmed,47
2020,Kimble,9-Midland,Confirmed Victim,3
2020,Loving,9-Midland,Not Confirmed,1
2020,Martin,9-Midland,Not Confirmed,59
2020,Martin,9-Midland,Confirmed Victim,11
2020,Mason,9-Midland,Not Confirmed,14
2020,Mason,9-Midland,Confirmed Victim,6
2020,McCulloch,9-Midland,Not Confirmed,94
2020,McCulloch,9-Midland,Confirmed Victim,26
2020,Menard,9-Midland,Not Confirmed,18
2020,Menard,9-Midland,Confirmed Victim,9
2020,Midland,9-Midland,Not Confirmed,1119
2020,Midland,9-Midland,Confirmed Victim,336
2020,Pecos,9-Midland,Not Confirmed,90
2020,Pecos,9-Midland,Confirmed Victim,62
2020,Reagan,9-Midland,Not Confirmed,17
2020,Reagan,9-Midland,Confirmed Victim,9
2020,Reeves,9-Midland,Not Confirmed,64
2020,Reeves,9-Midland,Confirmed Victim,36
2020,Schleicher,9-Midland,Not Confirmed,22
2020,Schleicher,9-Midland,Confirmed Victim,1
2020,Sterling,9-Midland,Not Confirmed,8
2020,Sterling,9-Midland,Confirmed Victim,2
2020,Sutton,9-Midland,Not Confirmed,25
2020,Sutton,9-Midland,Confirmed Victim,9
2020,Terrell,9-Midland,Not Confirmed,3
2020,Terrell,9-Midland,Confirmed Victim,2
2020,Tom Green,9-Midland,Not Confirmed,1179
2020,Tom Green,9-Midland,Confirmed Victim,431
2020,Upton,9-Midland,Not Confirmed,25
2020,Upton,9-Midland,Confirmed Victim,5
2020,Ward,9-Midland,Not Confirmed,103
2020,Ward,9-Midland,Confirmed Victim,61
2020,Winkler,9-Midland,Not Confirmed,49
2020,Winkler,9-Midland,Confirmed Victim,42
2020,Brewster,10-El Paso,Not Confirmed,40
2020,Brewster,10-El Paso,Confirmed Victim,11
2020,Culberson,10-El Paso,Not Confirmed,15
2020,Culberson,10-El Paso,Confirmed Victim,17
2020,El Paso,10-El Paso,Not Confirmed,4994
2020,El Paso,10-El Paso,Confirmed Victim,1778
2020,Hudspeth,10-El Paso,Not Confirmed,30
2020,Hudspeth,10-El Paso,Confirmed Victim,7
2020,Jeff Davis,10-El Paso,Not Confirmed,12
2020,Jeff Davis,10-El Paso,Confirmed Victim,2
2020,Presidio,10-El Paso,Not Confirmed,15
2020,Presidio,10-El Paso,Confirmed Victim,10
2020,Aransas,11-Edinburg,Not Confirmed,217
2020,Aransas,11-Edinburg,Confirmed Victim,120
2020,Bee,11-Edinburg,Not Confirmed,366
2020,Bee,11-Edinburg,Confirmed Victim,92
2020,Brooks,11-Edinburg,Not Confirmed,111
2020,Brooks,11-Edinburg,Confirmed Victim,53
2020,Cameron,11-Edinburg,Not Confirmed,2956
2020,Cameron,11-Edinburg,Confirmed Victim,1042
2020,Duval,11-Edinburg,Not Confirmed,148
2020,Duval,11-Edinburg,Confirmed Victim,39
2020,Hidalgo,11-Edinburg,Not Confirmed,6464
2020,Hidalgo,11-Edinburg,Confirmed Victim,1923
2020,Jim Hogg,11-Edinburg,Not Confirmed,80
2020,Jim Hogg,11-Edinburg,Confirmed Victim,26
2020,Jim Wells,11-Edinburg,Not Confirmed,451
2020,Jim Wells,11-Edinburg,Confirmed Victim,123
2020,Kenedy,11-Edinburg,Not Confirmed,1
2020,Kleberg,11-Edinburg,Not Confirmed,285
2020,Kleberg,11-Edinburg,Confirmed Victim,131
2020,Live Oak,11-Edinburg,Not Confirmed,102
2020,Live Oak,11-Edinburg,Confirmed Victim,41
2020,McMullen,11-Edinburg,Not Confirmed,5
2020,McMullen,11-Edinburg,Confirmed Victim,3
2020,Nueces,11-Edinburg,Not Confirmed,3343
2020,Nueces,11-Edinburg,Confirmed Victim,1188
2020,Refugio,11-Edinburg,Not Confirmed,118
2020,Refugio,11-Edinburg,Confirmed Victim,34
2020,San Patricio,11-Edinburg,Not Confirmed,628
2020,San Patricio,11-Edinburg,Confirmed Victim,220
2020,Starr,11-Edinburg,Not Confirmed,393
2020,Starr,11-Edinburg,Confirmed Victim,117
2020,Webb,11-Edinburg,Not Confirmed,1824
2020,Webb,11-Edinburg,Confirmed Victim,568
2020,Willacy,11-Edinburg,Not Confirmed,224
2020,Willacy,11-Edinburg,Confirmed Victim,108
2020,Zapata,11-Edinburg,Not Confirmed,144
2020,Zapata,11-Edinburg,Confirmed Victim,34
2020,Out of State,Out of State,Not Confirmed,26
2020,Out of State,Out of State,Confirmed Victim,12
2019,Armstrong,1-Lubbock,Not Confirmed,20
2019,Armstrong,1-Lubbock,Confirmed Victim,4
2019,Bailey,1-Lubbock,Not Confirmed,52
2019,Bailey,1-Lubbock,Confirmed Victim,23
2019,Briscoe,1-Lubbock,Not Confirmed,18
2019,Briscoe,1-Lubbock,Confirmed Victim,3
2019,Carson,1-Lubbock,Not Confirmed,29
2019,Carson,1-Lubbock,Confirmed Victim,16
2019,Castro,1-Lubbock,Not Confirmed,30
2019,Castro,1-Lubbock,Confirmed Victim,22
2019,Childress,1-Lubbock,Not Confirmed,60
2019,Childress,1-Lubbock,Confirmed Victim,30
2019,Cochran,1-Lubbock,Not Confirmed,13
2019,Cochran,1-Lubbock,Confirmed Victim,6
2019,Collingsworth,1-Lubbock,Not Confirmed,25
2019,Collingsworth,1-Lubbock,Confirmed Victim,15
2019,Crosby,1-Lubbock,Not Confirmed,83
2019,Crosby,1-Lubbock,Confirmed Victim,19
2019,Dallam,1-Lubbock,Not Confirmed,58
2019,Dallam,1-Lubbock,Confirmed Victim,35
2019,Deaf Smith,1-Lubbock,Not Confirmed,202
2019,Deaf Smith,1-Lubbock,Confirmed Victim,62
2019,Dickens,1-Lubbock,Not Confirmed,9
2019,Dickens,1-Lubbock,Confirmed Victim,9
2019,Donley,1-Lubbock,Not Confirmed,21
2019,Donley,1-Lubbock,Confirmed Victim,10
2019,Floyd,1-Lubbock,Not Confirmed,53
2019,Floyd,1-Lubbock,Confirmed Victim,13
2019,Garza,1-Lubbock,Not Confirmed,65
2019,Garza,1-Lubbock,Confirmed Victim,32
2019,Gray,1-Lubbock,Not Confirmed,219
2019,Gray,1-Lubbock,Confirmed Victim,82
2019,Hale,1-Lubbock,Not Confirmed,307
2019,Hale,1-Lubbock,Confirmed Victim,71
2019,Hall,1-Lubbock,Not Confirmed,36
2019,Hall,1-Lubbock,Confirmed Victim,4
2019,Hansford,1-Lubbock,Not Confirmed,22
2019,Hansford,1-Lubbock,Confirmed Victim,5
2019,Hartley,1-Lubbock,Not Confirmed,27
2019,Hartley,1-Lubbock,Confirmed Victim,7
2019,Hemphill,1-Lubbock,Not Confirmed,12
2019,Hemphill,1-Lubbock,Confirmed Victim,8
2019,Hockley,1-Lubbock,Not Confirmed,256
2019,Hockley,1-Lubbock,Confirmed Victim,106
2019,Hutchinson,1-Lubbock,Not Confirmed,210
2019,Hutchinson,1-Lubbock,Confirmed Victim,99
2019,King,1-Lubbock,Not Confirmed,3
2019,Lamb,1-Lubbock,Not Confirmed,114
2019,Lamb,1-Lubbock,Confirmed Victim,36
2019,Lipscomb,1-Lubbock,Not Confirmed,12
2019,Lipscomb,1-Lubbock,Confirmed Victim,2
2019,Lubbock,1-Lubbock,Not Confirmed,2619
2019,Lubbock,1-Lubbock,Confirmed Victim,1217
2019,Lynn,1-Lubbock,Not Confirmed,46
2019,Lynn,1-Lubbock,Confirmed Victim,17
2019,Moore,1-Lubbock,Not Confirmed,184
2019,Moore,1-Lubbock,Confirmed Victim,88
2019,Motley,1-Lubbock,Not Confirmed,7
2019,Motley,1-Lubbock,Confirmed Victim,4
2019,Ochiltree,1-Lubbock,Not Confirmed,71
2019,Ochiltree,1-Lubbock,Confirmed Victim,24
2019,Oldham,1-Lubbock,Not Confirmed,8
2019,Oldham,1-Lubbock,Confirmed Victim,4
2019,Parmer,1-Lubbock,Not Confirmed,63
2019,Parmer,1-Lubbock,Confirmed Victim,21
2019,Potter,1-Lubbock,Not Confirmed,1769
2019,Potter,1-Lubbock,Confirmed Victim,607
