"fips","Name","pov_perc_all","pov_perc_under_18","Alcohol_Abuse","Autism_Spectrum_Disorders","Depression","Drug_Abuse_Substance_Abuse","Schizophrenia_Other_Psychotic_Disorders","total_pop","total_jail_pop","total_jail_pretrial","unemployment","X2020.Total.Population","X2020.LCDC.Total","Ratio.of.LCDCs.to.100.000.Population","X2020.LCSW.Total","Ratio.of.LCSWs.to.100.000.Population","X2020.LPC.Total","Ratio.of.LPCs.to.100.000.Population","X2020.LBSW.Total","Ratio.of.LBSWs.to.100.000.Population","X2020.LMSW.Total","Ratio.of.LMSWs.to.100.000.Population","X2020.Primary.Care.Physician.Total","Ratio.of.Primary.Care.Physicians.to.100.000.Population","MSA_type","Central_Outlying","CBSA.Code","CBSA.Title","CBSA.level","RUCC_2013","State","NCHS_2013","UIC_2013","opioid_per_100","alc_est_per_capita","vet_percent_2020","percent_uninsured","Temp_MH_Services_NewApp_2020","Ext_MH_Services_NewApp_2020","Modification_NewApp_2020","Auth_Meds_NewApp_2020","Temp_MH_Services_Hearing_2020","Ext_MH_Services_Hearing_2020","Modification_Hearing_2020","Auth_Meds_Hearing_2020","Temp_MH_Services_NewApp_2020_per100k","Ext_MH_Services_NewApp_2020_per100k","Modification_NewApp_2020_per100k","Auth_Meds_NewApp_2020_per100k","Temp_MH_Services_Hearing_2020_per100k","Ext_MH_Services_Hearing_2020_per100k","Modification_Hearing_2020_per100k","Auth_Meds_Hearing_2020_per100k","X2020.Psychiatrist.Total","Ratio.of.Psychiatrists.to.100.000.Population","Total Traffic Fatalities","Total Traffic Fatalities BAC gt 08","Percent Traffic Fatalities BAC gt 08","Traffic_Fatalities_per_100k","Total.number.of.waivered.providers","Patient.capacity","High.need.for.treatment.services","Low.to.no.patient.capacity","Frequent_Mental_Distress","Average_Bad_MH_Days","Deaths_Suicide","Suicide_Rate_AA","Perc_Food_Insecure","Perc_Limited_Acc_Healthy_Foods","Perc_Physically_Inactive","Perc_With_Acc_Exercise","Income_80th","Income_20th","Income_Ratio","Perc_Severe_Housing_Issues","Dev2019","I_35","percent_comp"
"48337","Montague","12.4","18.199999999999999",1.3454,,16.3519,2.9237,2.6908,19596,61,52,"     3.2",19199,"1",5.2,"1",5.2,"6",31.3,"5",26,"2",10.4,"8",41.7,,,,,,6,"TX",6,4,39,,7.8236914600551,21.9790354371071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,42,52.0860461482369,"0","0","No","Yes",17,5,25,27,18,5,31,21,110629,25520,4.3,12,1.479028753,"Non I-35 Corridor",0.896103896103896
"48339","Montgomery","8.1999999999999993","10.9",1.6004,0.1593,17.0111,2.9875,2.1486,590925,939,750,"     4.0",613951,"84",13.7,"93",15.1,"429",69.9,"34",5.5,"110",17.9,"581",94.6,"Metropolitan Statistical Area","Outlying","26420","Houston-The Woodlands-Sugar Land, TX","Metropolitan Statistical Area-Outlying",1,"TX",2,1,37.5,6.12465609250165,5.61630963682401,13.8627961277962,953,0,0,44,838,0,0,40,155.224113976523,0,0,7.16669571350157,136.492977452598,0,0,6.51517792136506,43,7,54,23,43,8.79549019384283,"33","3,195","No","No",14,4.2,484,16,12,8,28,83,163906,36151,4.5,14,10.16935859,"Non I-35 Corridor",0.987012987012987
"48341","Moore","10.6","14.800000000000001",1.473,,17.2941,1.4184,2.2913,21485,39,26,"     2.3",21575,"1",4.6,"0",0,"3",13.9,"3",13.9,"3",13.9,"15",69.5,"Micropolitan Statistical Area","Central","20300","Dumas, TX","Micropolitan Statistical Area-Central",7,"TX",5,8,33.5,14.0462590130162,3.31023504073415,23.2821360230446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,28,18.539976825029,"0","0","No","Yes",14,4.4,16,16,12,9,35,65,97413,26457,3.7,15,0.897064262,"Non I-35 Corridor",0.974025974025974
"48343","Morris","17","25.100000000000001",1.5238,,18.381,4.2857,3.7143,12339,27,13,"     7.4",12448,"0",0,"1",8,"5",40.2,"3",24.1,"2",16.1,"4",32.1,,,,,,6,"TX",6,6,12.8,,7.61713856176397,20.7215860486031,24,0,0,0,0,0,0,0,192.80205655527,0,0,0,0,0,0,0,0,0,5,0,2,40.1670951156812,"0","0","No","Yes",17,5.1,,,18,1,32,3,84745,18366,4.6,13,3.003283983,"Non I-35 Corridor",0.87012987012987
"48345","Motley","16.300000000000001","27.5",,0,12.8906,,,1234,,,"     4.1",1172,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,,,,,,9,"TX",6,12,,,6.49106302916275,27.2771567106247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,"0","0","No","Yes",15,4.6,,,15,3,29,14,95923,23020,4.2,11,0.195145595,"Non I-35 Corridor",0.753246753246753
"48347","Nacogdoches","19.5","23.5",1.6587,,15.7643,3.0122,2.9061,65711,233,0,"     3.8",64106,"10",15.6,"23",35.9,"76",118.6,"29",45.2,"37",57.7,"58",90.5,"Micropolitan Statistical Area","Central","34860","Nacogdoches, TX","Micropolitan Statistical Area-Central",5,"TX",5,8,54.1,7.73359318206425,5.82030222882156,17.5960138440132,26,0,0,0,0,0,0,0,40.557826100521,0,0,0,0,0,0,0,3,4.7,15,6,37,23.3987458272237,"3","90","No","Yes",17,5,60,18,19,9,33,59,92358,17569,5.3,19,1.957337108,"Non I-35 Corridor",0.974025974025974
"48349","Navarro","14.800000000000001","21.899999999999999",1.8321,0.2703,21.5948,3.1987,3.7243,49565,211,218,"     3.7",47985,"5",10.4,"7",14.6,"30",62.5,"11",22.9,"6",12.5,"25",52.1,"Micropolitan Statistical Area","Central","18620","Corsicana, TX","Micropolitan Statistical Area-Central",4,"TX",5,3,23.7,,5.67041653998176,20.4605266451836,92,0,0,1,84,0,0,0,191.726581223299,0,0,2.08398457851412,175.054704595186,0,0,0,0,0,6,3,42,12.5039074710847,"0","0","No","Yes",16,4.8,52,22,16,8,34,53,102781,21731,4.7,16,1.782131136,"Non I-35 Corridor",0.974025974025974
"48351","Newton","21.300000000000001","27.899999999999999",1.7284,0,21.7284,9.2593,3.2716,13746,579,154,"     7.4",13724,"1",7.3,"1",7.3,"1",7.3,"1",7.3,"4",29.1,"3",21.9,,,,,,2,"TX",3,2,7.1,,7.84971760661374,26.2936353683472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,40,58.2920431361119,"0","0","No","Yes",18,5.4,17,24,20,14,35,6,93263,16086,5.8,9,0.975859339,"Non I-35 Corridor",0.909090909090909
"48353","Nolan","17.199999999999999","24.399999999999999",1.7234,,21.3605,2.5397,3.4014,14751,43,31,"     3.4",15642,"5",32,"1",6.4,"8",51.1,"3",19.2,"0",0,"8",51.1,"Micropolitan Statistical Area","Central","45020","Sweetwater, TX","Micropolitan Statistical Area-Central",6,"TX",5,5,25,,6.73768489618673,27.9468238353729,166,0,0,0,0,0,0,0,1061.24536504283,0,0,0,0,0,0,0,0,0,10,3,29,63.9304436772791,"0","0","No","Yes",15,4.7,12,18,16,7,34,41,91401,18791,4.9,15,1.186105513,"Non I-35 Corridor",0.961038961038961
"48355","Nueces","17.5","25.899999999999999",2.2108,0.2916,19.0051,5.4574,4.1866,362265,1044,500,"     5.0",383718,"129",33.6,"62",16.2,"363",94.6,"86",22.4,"101",26.3,"363",94.6,"Metropolitan Statistical Area","Central","18580","Corpus Christi, TX","Metropolitan Statistical Area-Central",2,"TX",3,2,70,22.0851808436539,7.24818646688072,19.1984876990318,34,0,0,0,0,0,0,1,8.86067372393268,0,0,0,0,0,0,0.260608050703902,23,6,46,21,46,11.9879703323795,"20","1,650","No","Yes",14,4.2,268,15,15,10,32,93,112341,22803,4.9,18,6.195164144,"Non I-35 Corridor",0.987012987012987
"48357","Ochiltree","9.1999999999999993","14.199999999999999",1.0837,0,9.8522,,1.8719,9947,25,25,"     3.1",11309,"0",0,"0",0,"3",26.5,"1",8.8,"0",0,"6",53.1,,,,,,7,"TX",6,11,21,,4.31352970544184,23.2821360230446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,43,35.3700592448492,"0","0","No","Yes",15,4.6,10,20,13,3,36,88,100773,26060,3.9,17,0.671353423,"Non I-35 Corridor",0.896103896103896
"48359","Oldham","14","28.800000000000001",,0,11.0266,,,2131,7,4,"     2.7",2200,"0",0,"2",90.9,"6",272.7,"1",45.5,"1",45.5,"0",0,"Metropolitan Statistical Area","Outlying","11100","Amarillo, TX","Metropolitan Statistical Area-Outlying",2,"TX",3,2,,,6.25711035267349,23.2821360230446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,181.818181818182,"0","0","Yes","Yes",15,4.6,,,12,33,29,0,144214,29438,4.9,10,0.18685476,"Non I-35 Corridor",0.896103896103896
"48361","Orange","15.1","21.100000000000001",1.4085,0.2074,18.9868,6.5728,2.7951,83572,181,103,"     6.4",86155,"12",13.9,"3",3.5,"22",25.5,"11",12.8,"6",7,"22",25.5,"Metropolitan Statistical Area","Central","13140","Beaumont-Port Arthur, TX","Metropolitan Statistical Area-Central",2,"TX",3,2,52.4,4.71653617583247,7.45802282803509,16.871777176857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2,20,7,37,23.2139748128373,"7","595","No","No",16,4.9,75,18,17,10,30,52,121882,26461,4.6,12,6.582685672,"Non I-35 Corridor",0.987012987012987
"48363","Palo Pinto","13.9","20.899999999999999",2.0349,,20.5264,3.539,2.8091,28875,97,81,"     3.9",27859,"4",14.4,"4",14.4,"4",14.4,"3",10.8,"9",32.3,"16",57.4,"Micropolitan Statistical Area","Central","33420","Mineral Wells, TX","Micropolitan Statistical Area-Central",6,"TX",5,3,25.6,10.5600337921081,7.34626350804323,22.1984326839447,5,0,0,0,0,0,0,0,17.9475214472881,0,0,0,0,0,0,0,0,0,4,2,43,14.3580171578305,"0","0","No","Yes",16,5,33,23,17,24,33,39,104207,22518,4.6,19,1.212008265,"Non I-35 Corridor",0.974025974025974
"48365","Panola","15.300000000000001","19.5",1.4339,,14.1521,2.8367,1.7768,23148,43,35,"     4.8",24576,"1",4.1,"3",12.2,"5",20.3,"3",12.2,"4",16.3,"6",24.4,,,,,,6,"TX",6,6,21.2,,6.53150148948468,21.0098430514336,7,0,0,4,0,0,0,0,28.4830729166667,0,0,16.2760416666667,0,0,0,0,0,0,10,2,18,40.6901041666667,"1","100","No","Yes",17,5.1,20,16,16,10,31,35,102420,20662,5,12,1.998814817,"Non I-35 Corridor",0.896103896103896
"48367","Parker","8","9.8000000000000007",1.7363,,19.2668,3.5823,2.6464,138371,425,363,"     3.0",135621,"25",18.4,"14",10.3,"91",67.1,"18",13.3,"47",34.7,"68",50.1,"Metropolitan Statistical Area","Outlying","19100","Dallas-Fort Worth-Arlington, TX","Metropolitan Statistical Area-Outlying",1,"TX",2,1,27.4,4.7226457610881,6.79656191388593,16.9883906841278,103,0,1,0,0,0,0,0,75.9469403705916,0,0.737348935636811,0,0,0,0,0,4,2.9,26,11,43,19.1710723265571,"5","360","No","Yes",14,4.5,138,19,13,6,26,56,152789,35549,4.3,13,3.453057233,"Non I-35 Corridor",0.974025974025974
"48369","Parmer","12.199999999999999","17.699999999999999",,0,12.7256,1.3538,1.1733,9864,32,0,"     1.9",9200,"0",0,"0",0,"0",0,"1",10.9,"0",0,"2",21.7,,,,,,7,"TX",6,9,19.8,,3.06008714155436,23.2821360230446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,32.6086956521739,"0","0","No","Yes",14,4.4,,,13,8,37,16,115571,28195,4.1,17,0.662811303,"Non I-35 Corridor",0.87012987012987
"48371","Pecos","16.5","19.699999999999999",1.2574,,12.9054,1.456,2.7134,15673,27,31,"     5.0",16533,"3",18.1,"0",0,"1",6,"2",12.1,"1",6,"8",48.4,,,,,,7,"TX",6,11,18.8,,5.00230369248996,24.4458824396133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,9,42.3395632976471,"0","0","No","Yes",14,4.3,20,25,12,19,36,53,102905,22981,4.5,12,0.427443466,"Non I-35 Corridor",0.896103896103896
"48373","Polk","15","22.899999999999999",1.8247,,15.6747,2.3547,1.9115,50031,955,215,"     6.0",49080,"5",10.2,"6",12.2,"22",44.8,"7",14.3,"7",14.3,"30",61.1,,,,,,6,"TX",6,4,27.2,,8.51505296969455,26.1826246976852,8,1,0,0,0,0,0,0,16.2999185004075,2.03748981255094,0,0,0,0,0,0,0,0,16,4,26,32.599837000815,"1","275","No","No",17,4.9,61,24,18,5,35,38,98955,21603,4.6,14,1.530282783,"Non I-35 Corridor",0.896103896103896
"48375","Potter","20.800000000000001","29.199999999999999",2.4616,0.2372,18.981,3.2385,2.9686,119648,612,461,"     3.0",122706,"32",26.1,"43",35,"139",113.3,"63",51.3,"53",43.2,"141",114.9,"Metropolitan Statistical Area","Central","11100","Amarillo, TX","Metropolitan Statistical Area-Central",2,"TX",3,2,102.8,25.3111157983548,5.5861632566969,28.6839157342911,713,0,0,22,0,0,0,0,581.063680667612,0,0,17.9290336250876,0,0,0,0,15,12.2,29,14,47,23.6337261421609,"9","270","No","Yes",16,4.8,146,25,16,12,38,74,87248,18899,4.6,20,2.82530866,"Non I-35 Corridor",0.987012987012987
"48377","Presidio","19.399999999999999","32.399999999999999",1.2397,0,8.4298,,,6948,73,76,"     7.0",5906,"0",0,"1",16.9,"3",50.8,"0",0,"0",0,"3",50.8,,,,,,7,"TX",6,11,5.8,,2.18561409231773,24.4458824396133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,80,33.8638672536404,"0","0","No","Yes",18,5.1,,,24,18,47,78,62364,11187,5.6,15,0.156704452,"Non I-35 Corridor",0.857142857142857
"48379","Rains","13.6","20.300000000000001",2.207,,20.4022,4.6101,2.5012,12159,22,20,"     2.9",11378,"0",0,"0",0,"2",17.6,"2",17.6,"1",8.8,"1",8.8,,,,,,8,"TX",6,4,1.5,,9.61854653074647,22.6406246423721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,30,52.7333450518545,"0","0","No","Yes",16,5,12,22,16,,30,44,100814,25722,3.9,14,1.79791958,"Non I-35 Corridor",0.883116883116883
"48381","Randall","9.5999999999999996","11.6",1.4556,0.1348,17.6629,2.0284,1.9004,136271,364,179,"     2.5",138104,"21",15.2,"21",15.2,"137",99.2,"51",36.9,"78",56.5,"44",31.9,"Metropolitan Statistical Area","Central","11100","Amarillo, TX","Metropolitan Statistical Area-Central",2,"TX",3,2,26.8,7.10464430598282,6.27695324433582,10.1919688284397,277,0,0,41,318,0,0,19,200.573480855008,0,0,29.6877715344957,230.261252389504,0,0,13.7577477842785,0,0,15,3,18,10.8613798296936,"1","30","No","Yes",13,4.2,148,22,12,2,26,86,125260,30687,4.1,11,2.559020602,"Non I-35 Corridor",0.987012987012987
"48383","Reagan","8.3000000000000007","10.1",,0,13.2013,3.9604,,3741,78,17,"     4.7",4226,"0",0,"0",0,"0",0,"0",0,"0",0,"2",47.3,,,,,,6,"TX",6,6,1.6,,4.28360413589365,24.1987973451614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,70.9891150023663,"0","0","No","Yes",13,4.1,,,10,2,35,93,107423,31194,3.4,9,1.308968546,"Non I-35 Corridor",0.857142857142857
"48385","Real","16.399999999999999","32.100000000000001",2.1965,0,16.763,2.0809,5.5491,3478,,,"     4.5",3407,"0",0,"1",29.4,"0",0,"1",29.4,"1",29.4,"0",0,,,,,,9,"TX",6,10,1.4,,12.6540971718637,26.7224907875061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29.3513354857646,"0","0","No","Yes",17,5,,,21,49,36,0,79025,16068,4.9,13,0.300541774,"Non I-35 Corridor",0.857142857142857
"48387","Red River","15.699999999999999","25.600000000000001",1.5564,,18.249,6.537,2.8016,12175,31,26,"     4.5",12610,"0",0,"2",15.9,"5",39.7,"6",47.6,"2",15.9,"2",15.9,,,,,,6,"TX",6,6,82.2,,6.54181410201087,20.7215860486031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,22,47.5812846946868,"0","0","No","Yes",18,5.3,15,24,18,26,33,21,83286,14578,5.7,11,1.0091405,"Non I-35 Corridor",0.896103896103896
"48389","Reeves","19","20.5",1.865,,12.7331,1.4148,2.8296,15695,61,28,"     3.5",15707,"1",6.4,"1",6.4,"1",6.4,"1",6.4,"1",6.4,"8",50.9,"Micropolitan Statistical Area","Central","37780","Pecos, TX","Micropolitan Statistical Area-Central",7,"TX",5,8,31.8,,3.69541632763765,24.4458824396133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,31,89.1322340357802,"0","0","No","Yes",13,4.1,,,11,7,37,64,101659,19518,5.2,13,0.864786478,"Non I-35 Corridor",0.935064935064935
"48391","Refugio","15.300000000000001","23.699999999999999",2.2065,,18.6231,3.1774,4.9426,7032,38,38,"     4.7",7573,"1",13.2,"0",0,"3",39.6,"0",0,"0",0,"3",39.6,,,,,,6,"TX",6,6,9.6,,8.27770360480641,23.7079069018364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,13.204806549584,"0","0","No","Yes",14,4.4,,,16,9,35,10,87833,19585,4.5,14,0.619993272,"Non I-35 Corridor",0.87012987012987
"48393","Roberts","6.4000000000000004","9.0999999999999996",0,0,17.2932,,,903,1.11,0.18,"     3.7",983,"0",0,"0",0,"0",0,"1",101.7,"0",0,"0",0,"Micropolitan Statistical Area","Outlying","37420","Pampa, TX","Micropolitan Statistical Area-Outlying",9,"TX",6,10,,,5.32043530834341,23.2821360230446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,101.729399796541,"0","0","No","Yes",15,4.6,,,15,21,27,2,104568,27305,3.8,6,0.303384061,"Non I-35 Corridor",0.909090909090909
"48395","Robertson","14.199999999999999","23.199999999999999",1.9682,,20.6449,2.5126,3.0988,17284,28,8,"     3.5",16888,"1",5.9,"1",5.9,"5",29.6,"4",23.7,"4",23.7,"0",0,"Metropolitan Statistical Area","Outlying","17780","College Station-Bryan, TX","Metropolitan Statistical Area-Outlying",3,"TX",4,2,5.7,,5.73491675120845,18.638750910759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,26,47.3709142586452,"0","0","No","Yes",15,4.7,11,13,14,10,32,38,103093,21100,4.9,14,1.532400669,"Non I-35 Corridor",0.961038961038961
"48397","Rockwall","4.7999999999999998","6.4000000000000004",1.3517,0.1833,19.5304,3.0355,2.8179,100657,258,208,"     3.0",102243,"11",10.8,"28",27.4,"102",99.8,"12",11.7,"26",25.4,"94",91.9,"Metropolitan Statistical Area","Central","19100","Dallas-Fort Worth-Arlington, TX","Metropolitan Statistical Area-Central",1,"TX",2,1,42.2,,5.26066834231443,15.1921257376671,101,0,0,7,105,0,0,8,98.7842688497012,0,0,6.84643447473177,102.696517120976,0,0,7.82449654255059,4,3.9,3,0,10,2.93418620345647,"2","60","No","Yes",12,4,65,13,10,3,23,91,181874,54646,3.3,12,13.90174459,"Non I-35 Corridor",0.974025974025974
"48399","Runnels","14.300000000000001","21.399999999999999",1.8803,0,20.188,2.7709,2.8204,10234,27.98,16.66,"     2.8",11009,"1",9.1,"2",18.2,"2",18.2,"2",18.2,"4",36.3,"9",81.8,,,,,,6,"TX",6,6,35.6,,6.95959595959596,27.9468238353729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.08347715505496,"0","0","No","Yes",15,4.6,,,15,16,34,37,99964,20267,4.9,11,0.669320569,"Non I-35 Corridor",0.883116883116883
"48401","Rusk","14.199999999999999","18.100000000000001",1.3092,,17.418,2.8008,2.6516,54450,89,77,"     4.1",52767,"26",49.3,"0",0,"21",39.8,"8",15.2,"10",19,"22",41.7,"Metropolitan Statistical Area","Outlying","30980","Longview, TX","Metropolitan Statistical Area-Outlying",3,"TX",4,2,18.9,,6.16309801968821,21.0098430514336,12,0,0,0,0,0,0,0,22.7414861561203,0,0,0,0,0,0,0,0,0,12,4,33,22.7414861561203,"0","0","No","Yes",15,4.7,49,18,14,11,31,41,104552,25621,4.1,13,2.339536299,"Non I-35 Corridor",0.961038961038961
"48403","Sabine","16","25.399999999999999",1.7893,,17.2167,4.0557,2.4254,10589,14,15,"     7.0",9936,"1",10.1,"0",0,"2",20.1,"1",10.1,"1",10.1,"3",30.2,,,,,,8,"TX",6,7,29,,11.9769557307459,26.2936353683472,7,0,0,0,0,0,0,0,70.450885668277,0,0,0,0,0,0,0,0,0,5,4,78,50.3220611916264,"0","0","No","Yes",18,5.4,13,24,21,6,32,75,85897,18279,4.7,16,0.929127818,"Non I-35 Corridor",0.896103896103896
"48405","San Augustine","19.600000000000001","29.699999999999999",2.0347,,21.9031,2.5135,3.471,8232,20,16,"     5.8",8405,"0",0,"0",0,"1",11.9,"1",11.9,"2",23.8,"2",23.8,,,,,,9,"TX",6,10,28.5,,9.27001768123263,26.2936353683472,10,0,0,1,0,0,0,0,118.976799524093,0,0,11.8976799524093,0,0,0,0,0,0,3,1,47,35.6930398572278,"0","0","No","Yes",18,5.3,,,21,12,35,41,80694,15507,5.2,15,1.010648669,"Non I-35 Corridor",0.87012987012987
"48407","San Jacinto","16.100000000000001","26.100000000000001",1.7296,0,17.5786,5.2201,2.5786,28719,61,51,"     5.1",28844,"1",3.5,"2",6.9,"2",6.9,"1",3.5,"2",6.9,"4",13.9,,,,,,8,"TX",6,4,3.4,,8.31691117436683,26.1826246976852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,35,20.8015531826376,"1","30","No","Yes",17,5.1,28,22,17,3,33,68,102454,21201,4.8,15,1.29665522,"Non I-35 Corridor",0.909090909090909
"48409","San Patricio","14.800000000000001","21.600000000000001",2.4099,,19.6645,5.9186,2.7376,66893,221,194,"     6.9",71325,"16",22.4,"5",7,"22",30.8,"7",9.8,"8",11.2,"22",30.8,"Metropolitan Statistical Area","Central","18580","Corpus Christi, TX","Metropolitan Statistical Area-Central",2,"TX",3,2,27.6,5.81775870845757,7.49618209584757,23.7079069018364,1,0,0,0,0,0,0,0,1.40203294777427,0,0,0,0,0,0,0,0,0,18,5,25,25.2365930599369,"1","30","No","Yes",14,4.4,51,16,15,11,37,62,116068,22354,5.2,16,2.973907284,"Non I-35 Corridor",0.974025974025974
"48411","San Saba","17.399999999999999","26.100000000000001",1.581,,14.1304,1.6798,2.3715,6054,5,1,"     3.3",5873,"2",34.1,"0",0,"3",51.1,"1",17,"1",17,"1",17,,,,,,7,"TX",6,9,5.6,,6.33507853403141,12.8642752766609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.0270730461434,"0","0","No","Yes",15,4.7,,,15,14,34,5,83605,20905,4,14,0.285065069,"Non I-35 Corridor",0.87012987012987
"48413","Schleicher","13.199999999999999","19",,0,13.3489,2.8103,3.5129,2895,9,7,"     3.7",3312,"0",0,"0",0,"1",30.2,"0",0,"0",0,"1",30.2,,,,,,8,"TX",6,7,22.8,,4.03916768665851,24.1987973451614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,30.1932367149758,"0","0","No","Yes",13,4.2,,,13,3,32,75,96088,16807,5.7,12,0.238441235,"Non I-35 Corridor",0.87012987012987
"48415","Scurry","13.800000000000001","17.600000000000001",1.7259,,15.6345,2.8426,2.9949,16866,45.39,12.55,"     4.4",18368,"2",10.9,"1",5.4,"3",16.3,"2",10.9,"0",0,"13",70.8,"Micropolitan Statistical Area","Central","43660","Snyder, TX","Micropolitan Statistical Area-Central",7,"TX",5,8,15.5,,4.41767068273092,27.9468238353729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,23,16.3327526132404,"0","0","Yes","Yes",15,4.6,15,18,14,3,34,33,106057,25840,4.1,11,1.077904834,"Non I-35 Corridor",0.961038961038961
"48417","Shackelford","12.5","15.800000000000001",,0,22.3301,2.5243,2.3301,3253,16,11,"     2.5",3405,"1",29.4,"0",0,"2",58.7,"0",0,"0",0,"1",29.4,,,,,,8,"TX",6,7,2.9,,7.37520128824477,27.9468238353729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,"0","0","No","Yes",15,4.7,,,15,5,27,79,89568,19284,4.6,15,0.474755149,"Non I-35 Corridor",0.818181818181818
"48419","Shelby","18","24.399999999999999",1.7165,,16.9577,4.4096,2.4859,25418,55,28,"     3.7",25545,"0",0,"3",11.7,"18",70.5,"6",23.5,"7",27.4,"4",15.7,,,,,,7,"TX",6,9,18.9,,6.04445924569145,26.2936353683472,,,,,,,,,,,,,,,,,0,0,8,2,19,31.3172832256802,"2","375","No","No",17,5.2,20,16,18,7,36,34,84528,15973,5.3,14,1.40132449,"Non I-35 Corridor",0.688311688311688
"48421","Sherman","11.300000000000001","16.899999999999999",,0,13.1034,,,3079,2,0,"     2.2",3276,"0",0,"0",0,"0",0,"1",30.5,"0",0,"0",0,,,,,,9,"TX",6,10,0.3,,3.95398993529835,23.2821360230446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,6,244.200244200244,"0","0","No","Yes",14,4.4,,,14,10,32,,115870,30349,3.8,9,0.382528923,"Non I-35 Corridor",0.831168831168831
"48423","Smith","12.699999999999999","18.199999999999999",1.7074,0.1929,18.8819,3.3899,2.5362,230221,804,421,"     3.5",235143,"72",30.6,"44",18.7,"212",90.2,"86",36.6,"72",30.6,"284",120.8,"Metropolitan Statistical Area","Central","46340","Tyler, TX","Metropolitan Statistical Area-Central",3,"TX",4,2,99.5,2.56982426685055,6.12389122790487,18.7904566526413,140,21,0,34,9,4,0,4,59.538238433634,8.9307357650451,0,14.4592864767397,3.82745818501933,1.70109252667526,0,1.70109252667526,21,8.9,40,20,49,17.0109252667526,"13","845","No","Yes",15,4.6,231,20,15,8,28,69,115459,24676,4.7,16,6.120798573,"Non I-35 Corridor",0.987012987012987
"48425","Somervell","8.3000000000000007","12.800000000000001",1.5803,,21.9491,2.4583,2.8973,9016,40,27,"     3.4",9294,"0",0,"0",0,"5",53.8,"4",43,"3",32.3,"9",96.8,,,,,,1,"TX",2,1,45.7,,6.75719717544813,22.1984326839447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,10.7596298687325,"0","0","No","Yes",15,4.7,12,25,18,0,30,76,122250,24805,4.9,19,1.88917553,"Non I-35 Corridor",0.896103896103896
"48427","Starr","25.199999999999999","35.299999999999997",1.4763,,21.2032,2.8972,3.2109,64525,205,0,"    13.4",64731,"5",7.7,"0",0,"19",29.4,"10",15.4,"8",12.4,"17",26.3,"Micropolitan Statistical Area","Central","40100","Rio Grande City-Roma, TX","Micropolitan Statistical Area-Central",4,"TX",5,5,25.6,,1.26668689320388,37.2842580080032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,4,2,45,6.17941944354328,"0","0","No","Yes",17,5,18,6,21,24,48,34,69957,12185,5.7,22,1.199641382,"Non I-35 Corridor",0.961038961038961
"48429","Stephens","15.6","23.5",2.4691,,22.085,2.9492,2.2634,9433,32,23,"     3.2",9570,"17",177.6,"0",0,"5",52.2,"2",20.9,"0",0,"7",73.1,,,,,,7,"TX",6,11,18.6,,6.26304801670146,27.9468238353729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,60,20.8986415882968,"0","0","No","Yes",16,4.8,11,23,17,13,33,45,87553,16486,5.3,11,0.608288882,"Non I-35 Corridor",0.896103896103896
